id,Mold_date,Mold Week,Wafer_and_run,Generation,ChipProgresss,ChipFate,FailedAt,QCState,ChipPolarity,WaferID,WaferPrep,WaferNotes,MoldingTech,MoldMaterial,MoldCrosslinker,MoldRatio,BaseGrams,CrosslinkGrams,TotalMaterialGrams,AmountPoured,VacuumHours,VacTimeIn,VacTimeOut,MixAndVacTime,BakeTempC,BakeHours,BakeNotes,MoldHardwareDescription,MoldNotes,VacInMold?,MoldHandsOnHours,DiskWeight,ThicknessRangeMM,TopLeftThicknessMM,TopRightThicknessMM,BottomLeftThicknessMM,BottomRightThicknessMM,ThicknessNotes,CuttingNotes,CuttingHandsOnTimeHours,ReadyForPunching?,PunchDate,PunchTech,PunchDiameterMM,PunchNotes,FirstPunchTimeMinutes,SecondPunchTimeMinutes,ReadyForCleaning?,CleanDate,CleanTech,CleanMethod,CleanNotes,CleanHandsOnTimeMinutes,WSIScan,WSIDate,WSITech,VisualNotesAfterCleaning,HandsOnTimeScanningMinutes,DestinationCode,UsedCode,StudyID,StudyDate,StudyHypothesis,StudyResults,FluorTestDate,FluorTestHypothesis,FluorTestResults,DBiTDate,DBiTTissue,DBiTResults,ReportingMoldDate,ReportingPunchDate,ReportingCleanDate,ReportingMoldWeek,ReportingPunchWeek,ReportingCleanWeek,ReportingShippedTo,
1,8/14/2020,5,10um-1-B,Gen1,Pre-punch,-1,Molding,Failed at Molding,B,10um-1,Forced air,Clean,JG,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent,9.6,48.8,5.1,53.9,,2.1,,,,85,4,Sunken,"6mm bottom with round score, 6mm spacer with window, no roof. Also put cardboard footers in between spacer and bottom, and flipped spacer upside down because it had curved so much!",Leakage - cardboard spacers no good!,No,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,8/14/2020,0,0,5,,,,
0,8/16/2020,6,25um-1-A,Gen1,Pre-punch,-1,Molding,Failed at Molding,A,25um-1,Forced air,Clean,JG,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent,10.4,55.3,5.3,60.6,,1.25,,,,85,12,De-dusting and pouring molds under biosafety hood. Some visible big pieces of hair/fibers in midst of PDMS. Maybe from mixing stage?,"6mm bottom, 6mm spacer, with magnet strip spacers around bolts.",,No,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,8/16/2020,0,0,6,,,,
0,8/16/2020,6,25um-1-B,Gen1,Pre-punch,-1,Molding,Failed at Molding,B,25um-1,Forced air,Clean,JG,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent,10.4,55.3,5.3,60.6,,1.25,,,,85,12,De-dusting and pouring molds under biosafety hood. Some visible big pieces of hair/fibers in midst of PDMS. Maybe from mixing stage?,"6mm bottom, 6mm spacer, with magnet strip spacers around bolts.",,No,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,8/16/2020,0,0,6,,,,
0,8/16/2020,6,10um-1-A,Gen1,Pre-punch,-1,Molding,Failed at Molding,A,10um-1,Forced air,A few spots in top left corner,JG,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent,10.4,55.3,5.3,60.6,,1.25,,,,85,12,De-dusting and pouring molds under biosafety hood. Some visible big pieces of hair/fibers in midst of PDMS. Maybe from mixing stage?,"6 mm bottom, 6mm spacer, with blue gasket picture frame around flow pattern",,No,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,8/16/2020,0,0,6,,,,
0,8/16/2020,6,10um-1-B,Gen1,Pre-punch,-1,Molding,Failed at Molding,B,10um-1,Forced air,Clean,JG,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent,10.4,55.3,5.3,60.6,,1.25,,,,85,12,De-dusting and pouring molds under biosafety hood. Some visible big pieces of hair/fibers in midst of PDMS. Maybe from mixing stage?,"6 mm bottom, 6mm spacer, with blue gasket picture frame around flow pattern",,No,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,8/16/2020,0,0,6,,,,
1,8/17/2020,6,25um-1-A,Gen1,Pre-punch,-1,Molding,Failed at Molding,A,25um-1,Forced air,Clean,JG,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent,9.8,69.5,7.1,76.6,,2,,,,85,5,De-dusting and pouring molds under biosafety hood.,"6mm bottom, 6mm spacer, with magnet strip spacers around bolts.",Leakage! Bad.,No,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,8/17/2020,0,0,6,,,,
1,8/17/2020,6,25um-1-B,Gen1,Pre-punch,-1,Molding,Failed at Molding,B,25um-1,Forced air,Clean,JG,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent,9.8,69.5,7.1,76.6,,2,,,,85,5,De-dusting and pouring molds under biosafety hood.,"6mm bottom, 6mm spacer, with magnet strip spacers around bolts.",Leakage! Bad.,No,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,8/17/2020,0,0,6,,,,
1,8/17/2020,6,10um-1-A,Gen1,Pre-punch,-1,Molding,Failed at Molding,A,10um-1,Forced air,A few spots in top left corner,JG,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent,9.8,69.5,7.1,76.6,,2,,,,85,5,De-dusting and pouring molds under biosafety hood.,"6 mm bottom, 6mm spacer, with blue gasket picture frame around flow pattern",No leakage! Good.,No,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,8/17/2020,0,0,6,,,,
1,8/17/2020,6,10um-1-B,Gen1,Pre-punch,-1,Molding,Failed at Molding,B,10um-1,Forced air,Clean,JG,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent,9.8,69.5,7.1,76.6,,1.3,,,,85,5,De-dusting and pouring molds under biosafety hood.,"6 mm bottom, 6mm spacer, with blue gasket picture frame around flow pattern",No leakage! Good.,No,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,8/17/2020,0,0,6,,,,
0,8/19/2020,6,25um-1-A,Gen1,Pre-punch,-1,Molding,Failed at Molding,A,25um-1,Forced air,Clean,JG,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent,9.6,31.8,3.3,35.1,,2,,,,85,4,,,,No,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,8/19/2020,0,0,6,,,,
0,8/19/2020,6,25um-1-B,Gen1,Pre-punch,-1,Molding,Failed at Molding,B,25um-1,Forced air,Clean,JG,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent,9.6,31.8,3.3,x,,2,,,,85,4,,,,No,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,8/19/2020,0,0,6,,,,
0,8/19/2020,6,10um-1-A,Gen1,Pre-punch,-1,Molding,Failed at Molding,A,10um-1,Forced air,A few spots in top left corner,JG,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent,9.6,31.8,3.3,35.1,,2,,,,85,4,,,,No,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,8/19/2020,0,0,6,,,,
0,8/19/2020,6,10um-1-B,Gen1,Pre-punch,-1,Molding,Failed at Molding,B,10um-1,Forced air,Clean,JG,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent,9.6,31.8,3.3,35.1,,2,,,,85,4,,,,No,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,8/19/2020,0,0,6,,,,
1,8/20/2020,6,25um-2-A,Gen1,Pre-punch,-1,Molding,Failed at Molding,A,25um-2,Used molds as provided by Lei,Clean,JG,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent,10.0,45,4.5,49.5,,1.66,,,,81,6,,Round petri dish top + bottom 6mm,Not nearly enough PDMS. Need ~100g total to totally fill both molds.,No,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,8/20/2020,0,0,6,,,,
1,8/20/2020,6,25um-2-B,Gen1,Pre-punch,-1,Molding,Failed at Molding,B,25um-2,Used molds as provided by Lei,Clean,JG,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent,10.0,45,4.5,49.5,,1.66,,,,81,6,,Round petri dish top + bottom 6mm,Not nearly enough PDMS. Need ~100g total to totally fill both molds.,No,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,8/20/2020,0,0,6,,,,
1,8/20/2020,6,10um-2-A,Gen1,Pre-punch,-1,Molding,Failed at Molding,A,10um-2,Used molds as provided by Lei,Clean,JG,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent,10.0,45,4.5,49.5,,1.66,,,,81,6,,Round petri dish top + bottom 6mm,Not nearly enough PDMS. Need ~100g total to totally fill both molds.,No,,,,,,,,"Chip was cut wrong, three channels ruined by a bad slice.",,,-1,8/25/2020,JG,1.75,,,,,,,,,,,,,,,0,0,,,,,,,,,,,8/20/2020,8/25/2020,0,6,7,,,
1,8/20/2020,6,10um-2-B,Gen1,Used, ,Pass,Used,B,10um-2,Used molds as provided by Lei,Clean,JG,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent,10.0,45,4.5,49.5,,1.66,,,,81,6,,Round petri dish top + bottom 6mm,Not nearly enough PDMS. Need ~100g total to totally fill both molds.,No,,,,,,,,,,,1,8/25/2020,JG,1.75,Punches look great,,,,,,,,,,,,,,0,1,,9/10/2020,,,,,,,,,8/20/2020,8/25/2020,0,6,7,,,
1,8/20/2020,6,25um-2-A,Gen1,Used, ,Pass,Used,A,25um-2,Forced air,Clean,JG,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent,9.8,84.1,8.6,92.7,,2.33,,,,81,Overnight,,v2.7 molds (circular well),A little extra PDMS. Molds worked great!! Perfectly flat tops.,No,,,,,,,,,,,1,8/24/2020,JG,1.75,Punches look great,,,,,,,,,Yes,,,All channels look good,,0,1,,8/25/2020,"50/50 flow, no mix, easy vaccum adhere","~50/50 flow. Vacuum cassette sat easily on chip, quickly built suction when vacuum was turned on. Green channels quickly filled and maintained fill for ~duration, red channels showed spotty flow but ~all flowed at some point. Perhaps red dye more viscous than green? Bubbles were observed in most red wells during chip loading and were absent in green wells. Initially no mixing, but after vacuum cassette removed, mixing observed in ~3 channels. Perhaps vacuum cassette is too sticky and lifts up chip off slide during reapply. Maybe rerun with less viscous red dye. We tried flowing again with only green dye, and we got 50/50 channels flowing, but obviously this doesn't account for any possible crosstalk. Next test we will try green + another color that might have better flow properties.",,,,,,,8/20/2020,8/24/2020,0,6,7,,,
1,8/20/2020,6,25um-2-B,Gen1,Ready for punching, ,Pass,Ready for punching,B,25um-2,Forced air,Clean,JG,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent,9.8,84.1,8.6,92.7,,2.33,,,,81,Overnight,,v2.7 molds (circular well),A little extra PDMS. Molds worked great!! Perfectly flat tops.,No,,,3.4-3.8mm,,,,,,,,1,8/25/2020,JG,1.75,Punches look great,,,,,,,,,,,,,,0,0,,,,,,,,,,,8/20/2020,8/25/2020,0,6,7,,,
1,8/20/2020,6,10um-2-A,Gen1,Pre-punch, ,Pass,Pre-punch,A,10um-2,Forced air,Clean,JG,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent,9.8,84.1,8.6,92.7,,2.33,,,,81,Overnight,,v2.7 molds (circular well),A little extra PDMS. Molds worked great!! Perfectly flat tops.,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,8/20/2020,0,0,6,,,,
1,8/20/2020,6,10um-2-B,Gen1,Pre-punch, ,Pass,Pre-punch,B,10um-2,Forced air,Clean,JG,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent,9.8,84.1,8.6,92.7,,2.33,,,,81,Overnight,,v2.7 molds (circular well),A little extra PDMS. Molds worked great!! Perfectly flat tops.,No,,,3.4-3.7mm,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,8/20/2020,0,0,6,,,,
0,8/24/2020,7,25um-2-A,Gen1,Pre-punch,-1,Molding,Failed at Molding,A,25um-2,Forced air,Clean,JG,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent,10.3,80,7.8,87.8,,1.25,,,,81,5.5,,v2.7 molds (circular well),"Waaay too thin, ripped trying to get it off of wafer.",Yes,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,8/24/2020,0,0,7,,,,
0,8/24/2020,7,25um-2-B,Gen1,Pre-punch,-1,Molding,Failed at Molding,B,25um-2,Forced air,Clean,JG,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent,10.3,80,7.8,87.8,,1.25,,,,81,5.5,,v2.7 molds (circular well),"Waaay too thin, ripped trying to get it off of wafer.",Yes,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,8/24/2020,0,0,7,,,,
0,8/24/2020,7,10um-2-A,Gen1,Pre-punch, ,Pass,Pre-punch,A,10um-2,Forced air,Clean,JG,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent,10.3,80,7.8,87.8,,1.25,,,,81,5.5,,v2.7 molds (circular well),"Very nice, thickness is 4 to 5 mm. Oven not level!",Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,8/24/2020,0,0,7,,,,
0,8/24/2020,7,10um-2-B,Gen1,Pre-punch, ,Pass,Pre-punch,B,10um-2,Forced air,Clean,JG,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent,10.3,80,7.8,87.8,,1.25,,,,81,5.5,,v2.7 molds (circular well),"Very nice, thickness is 4 to 5 mm. Oven not level!",Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,8/24/2020,0,0,7,,,,
0,8/24/2020,7,25um-2-C,Gen1,Used, ,Pass,Used,C,25um-2,Forced air,Clean,JG,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent,9.7,70,7.2,77.2,,1.3,,,,81,17,Tried to arrange them in center of oven trays for better level,v2.7 molds (circular well),"Very nice, thickness is 4 to 5 mm. Oven not level!",Yes,,,4-5,,,,,These are a bit too thick for easy punching.,,,1,8/26/2020,JG,1.75mm,,,,,,,,,,,,,,,0,1,,,,,,,,8/27/2020,Rong E13 embryo,50/50 flow. One channel dried up after incubation.,8/24/2020,8/26/2020,0,7,7,,,
0,8/24/2020,7,25um-2-D,Gen1,Ready for punching, ,Pass,Ready for punching,D,25um-2,Forced air,Clean,JG,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent,9.7,70,7.2,77.2,,1.3,,,,81,17,Tried to arrange them in center of oven trays for better level,v2.7 molds (circular well),"Very nice, thickness is 4 to 5 mm. Oven not level!",Yes,,,4-5,,,,,,,,1,8/26/2020,JG,1.75mm,"A slight mis punch on one end of the flow side - should not affect anything, but it's close. Also mis-cut while trimming - not suitable for dbit. Missing 3 channels on top left.",,,,,,,,,,,,,,0,0,,,,,,,,,,,8/24/2020,8/26/2020,0,7,7,,,
0,8/24/2020,7,10um-2-C,Gen1,Pre-punch, ,Pass,Pre-punch,C,10um-2,Forced air,Clean,JG,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent,9.7,70,7.2,77.2,,1.3,,,,81,17,Tried to arrange them in center of oven trays for better level,v2.7 molds (circular well),"Very nice, thickness is 4 to 5 mm. Oven not level!",Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,8/24/2020,0,0,7,,,,
0,8/24/2020,7,10um-2-D,Gen1,Pre-punch, ,Pass,Pre-punch,D,10um-2,Forced air,Clean,JG,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent,9.7,70,7.2,77.2,,1.3,,,,81,17,Tried to arrange them in center of oven trays for better level,v2.7 molds (circular well),"Very nice, thickness is 4 to 5 mm. Oven not level!",Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,8/24/2020,0,0,7,,,,
1,8/25/2020,7,25um-2-A,Gen1,Ready for punching,-1,Punching,Failed at Punching,A,25um-2,None,Clean,JG,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent,10.5,75.7,7.2,82.9,,2.5,,,,81,20,Pretty level on top rack,v2.7 molds (circular well) with PDMS perimeter left on top of wafer,A little thick and slanted,No,,,,,,,,,,,1,9/9/2020,DD,1.75mm,Bad punch -- holes slanted (make sure to take out each plug one by one...),,,-1,,,,,,,,,,,0,0,,,,,,,,,,,8/25/2020,9/9/2020,0,7,9,,,
1,8/25/2020,7,25um-2-B,Gen1,Used, ,Pass,Used,B,25um-2,None,Clean,JG,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent,10.5,75.7,7.2,82.9,,2.5,,,,81,20,Pretty level on top rack,v2.7 molds (circular well) with PDMS perimeter left on top of wafer,A little thick and slanted,No,,,5,,,,,Good,,,1,8/27/2020,JG,1.75mm,Good,,,,,,,,,Yes,8/27/20,,Looks good,,0,1,,,,,,,,8/27/2020,Rong E13 embryo,,8/25/2020,8/27/2020,0,7,7,,,
1,8/25/2020,7,10um-2-A,Gen1,Ready for cleaning, ,Pass,Ready for cleaning,A,10um-2,None,Clean,JG,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent,10.5,75.7,7.2,82.9,,2.5,,,,81,20,Bottom rack leans right,v2.7 molds (circular well) with PDMS perimeter left on top of wafer,Nice,No,,,,,,,,Good,,,1,09/14/2020,DD,1.75mm,Good,,,1,,,,,,,,,,,0,0,,,,,,,,,,,8/25/2020,09/14/2020,0,7,10,,,
1,8/25/2020,7,10um-2-B,Gen1,Ready for punching,-1,Punching,Failed at Punching,B,10um-2,None,Clean,JG,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent,10.5,75.7,7.2,82.9,,2.5,,,,81,20,Bottom rack leans right,v2.7 molds (circular well) with PDMS perimeter left on top of wafer,Nice,No,,,,,,,,,,,1,9/10/2020,DD,1.75mm,Bad punch -- holes slanted (make sure to take out each plug one by one...),,,-1,,,,,,,,,,,0,0,,,,,,,,,,,8/25/2020,9/10/2020,0,7,9,,,
0,8/26/2020,7,25um-2-A,Gen1,Used, ,Pass,Used,A,25um-2,None,Clean,JG,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent,9.7,69.7,7.2,76.9,,1.66,,,,81,4.5,No change to previous,v2.7 molds (circular well) with PDMS perimeter left on top of wafer,,No,,,,,,,,,,,1,09/17/2020,DD,1.75mm,One side is very well punched; the other has a missed punch in between two holes... use for outlet side,,,1,,,,,,,,,,,0,1,Study 39 Fluor SSY1,,,,02/16/21,,,,,,8/26/2020,09/17/2020,0,7,10,,,
0,8/26/2020,7,25um-2-B,Gen1,Used,1,Pass,Used,B,25um-2,None,Clean,JG,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent,9.7,69.7,7.2,76.9,,1.66,,,,81,4.5,No change to previous,v2.7 molds (circular well) with PDMS perimeter left on top of wafer,,No,,,4.1-4.6,,,,,Not that level,,,1,9/17/2020,JG,1.75mm,Good punches,,,1,10/1/20,JG,Tape and tape,"5 cross dusts after first taping. also some weird black smudges, will try different slide. On new slide, got rid of all crosstalks. Still some black smudges - maybe from gloves?",,Yes,10/2/20,,"No blocks or crosses. An extremely clean chip, one of the best I've seen so far.",,1,1,Study 005-SLE-DBiT-seq 10_5_20,,,,,,,,,,8/26/2020,9/17/2020,10/1/20,7,10,12,,
0,8/26/2020,7,10um-2-A,Gen1,Ready for punching, ,Pass,Ready for punching,A,10um-2,None,Clean,JG,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent,9.7,69.7,7.2,76.9,,1.66,,,,81,4.5,Corrected bottom rack with spacers,v2.7 molds (circular well) with PDMS perimeter left on top of wafer,,No,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,8/26/2020,0,0,7,,,,
0,8/26/2020,7,10um-2-B,Gen1,Ready for punching, ,Pass,Ready for punching,B,10um-2,None,Clean,JG,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent,9.7,69.7,7.2,76.9,,1.66,,,,81,4.5,Corrected bottom rack with spacers,v2.7 molds (circular well) with PDMS perimeter left on top of wafer,,No,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,8/26/2020,0,0,7,,,,
0,8/26/2020,7,25um-2-C,Gen1,Used,1,Pass,Used,C,25um-2,None,Clean,JG,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent,10.0,62,6.2,68.2,,1.5,,,,81,17,,v2.7 molds (circular well) with PDMS perimeter left on top of wafer,,No,,,4.2-4.6,,,,,"Thickness is better (thinner), and more uniform.",,,1,9/18/20,JG,1.75mm,,,,1,9/18/20,JM,Hood,,,Yes,9/18/20,,,,1,1,Study 001-JM-DBiT-Seq Fl 9.18.20,,,,9.18.20,50/50 potenital cross on two channesl,"50/50 flow, fluoresence suggests cross-talk",,,,8/26/2020,9/18/20,9/18/20,7,10,10,,
0,8/26/2020,7,25um-2-D,Gen1,Used,1,Pass,Used,D,25um-2,None,Clean,JG,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent,10.0,62,6.2,68.2,,1.5,,,,81,17,,v2.7 molds (circular well) with PDMS perimeter left on top of wafer,,No,,,4.2-4.6,,,,,One side is solid. The other is less good--use for outlet,,,1,09/15/20,DD,1.75mm,,,,1,9/28/20,JM,Hood,"Particles in channels, perhaps PDMS but none crossing.  One potential block due to particle in channel.",,Yes,9/28/20,,One potential block.,,1,0,Study 24 DBiT09,,,,,49/50,,11.15.20,,,8/26/2020,09/15/20,9/28/20,7,10,12,,
0,8/26/2020,7,10um-2-C,Gen1,Ready for cleaning,-1,Cleaning,Failed at Cleaning,C,10um-2,None,Clean,JG,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent,10.0,62,6.2,68.2,,1.5,,,,81,17,,v2.7 molds (circular well) with PDMS perimeter left on top of wafer,,No,,,4.2-4.6,,,,,,,,1,8/27/20,JG,1.75,One near mis-punch - but I think it might be ok! Can put on outlet side.,,,1,10/1/20,JG,,"Lanes 44-45 cross on the outlet side. Trying to get dust out of ROI, 10th lane from the top or so. Got it, eventually, took many tapings.",,Yes,10/1/20,,Not good enough - send back for more cleaning.,,-1,0,,,,,,,,,,,8/26/2020,8/27/20,10/1/20,7,7,12,,
0,8/26/2020,7,10um-2-D,Gen1,Used, ,Pass,Used,D,10um-2,None,Clean,JG,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent,10.0,62,6.2,68.2,,1.5,,,,81,17,,v2.7 molds (circular well) with PDMS perimeter left on top of wafer,,No,,,4.2-4.6,,,,,Looks good,,,1,8/27/20,JG,1.75,Looks good,,,,,,,,,,,,,,0,1,,09/03/2020,50/50 flow; 4 cross-flows,"Prepared 9.3.20, flowed 9.4.20.  Before flow we observed leakage and mixing in inlet wells in bottom-left corner; flow revealed mixing in 6 channels surronding the leak; leak likely due to pipetting error;  3-5 channels blocked in bottom 25 inlets; 1 channel blocked in upper 25 inlets with 0 crosstalk; upper inlets loaded by JM, lower by DD; we suspect the blockages/leakages due to pipetting differences.",,,,,,,8/26/2020,8/27/20,0,7,7,,,
1,8/27/2020,7,25um-2-A,Gen1,Ready for punching, ,Pass,Ready for punching,A,25um-2,None,Clean,JG,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent,9.5,70,7.4,77.4,,2,,,,81,4.75,Still a little thicker on one side. Must try to level mold better!,v2.7 molds (circular well) with PDMS perimeter left on top of wafer,,Yes,,,3.5 - 4.2,,,,,,,,1,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,8/27/2020,0,0,7,,,,
1,8/27/2020,7,25um-2-B,Gen1,Ready for cleaning,-1,Cleaning,Failed at Cleaning,B,25um-2,None,Clean,JG,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent,9.5,70,7.4,77.4,,2,,,,81,4.75,Still a little thicker on one side. Must try to level mold better!,v2.7 molds (circular well) with PDMS perimeter left on top of wafer,,Yes,,,3.5 - 4.2,,,,,,,,1,9/23/20,DD,1.75,"2 merged lanes on outlet side (mis-punch + common punches to correct surface). The inlet side looks good however, so still worth testing. One potential cross talk on inlets, trying to clean.",,,1,10/2/20,JG,Tape,Two inlet wells seem to perhaps have debris in front of the filter - might clog the filter.,,Yes,10/2/20,,Scan shows noted defects,,-1,0,,,,,,,,,,,8/27/2020,9/23/20,10/2/20,7,11,12,,
1,8/27/2020,7,10um-2-A,Gen1,Ready for punching, ,Pass,Ready for punching,A,10um-2,None,Clean,JG,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent,9.5,70,7.4,77.4,,2,,,,81,4.75,Still a little thicker on one side. Must try to level mold better!,v2.7 molds (circular well) with PDMS perimeter left on top of wafer,,Yes,,,3.5 - 4.2,,,,,,,,1,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,8/27/2020,0,0,7,,,,
1,8/27/2020,7,10um-2-B,Gen1,Ready for punching, ,Pass,Ready for punching,B,10um-2,None,Clean,JG,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent,9.5,70,7.4,77.4,,2,,,,81,4.75,Still a little thicker on one side. Must try to level mold better!,v2.7 molds (circular well) with PDMS perimeter left on top of wafer,,Yes,,,3.5 - 4.2,,,,,,,,1,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,8/27/2020,0,0,7,,,,
1,8/27/2020,7,25um-2-A2,Gen1,Used,1,Pass,Used,A2,25um-2,None,Clean,JG,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent,9.4,50.7,5.4,56.1,,2.5,,,,81,15,,v2.7 molds (circular well) with PDMS perimeter left on top of wafer,,Yes,,,3.2-3.5,,,,,,,,1,9/1/20,JG/DD,1.75,"Some holes marginal, but worth scanning",,,1,9/30/20,JG,,"Has a defect that will merge lanes 48-49 on output. Lane 33 has some weirdness on the outlet punch that might merge some lanes nearby on the outlet side only. Lane 6 punch intersects with lane 2, again on the outlet side.",,Yes,10/2/20,,"Not a perfect chip, but inlet side is 50/50 flow and no cross. There are two near punch misses (35-16 and 32-19), but I think they JUST BARELY will work. Outlet side will have many crosses. Specifically outlets 48 and 49 will cross, outlets 6 and 7, and outlets 42 and 43. Took some snips of these locations.",,1,1,Study 70 G1 Flow ,,,,,,,,,,8/27/2020,9/1/20,9/30/20,7,8,12,,
1,8/27/2020,7,25um-2-B2,Gen1,Used, ,Pass,Used,B2,25um-2,None,Clean,JG,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent,9.4,50.7,5.4,56.1,,2.5,,,,81,15,,v2.7 molds (circular well) with PDMS perimeter left on top of wafer,,Yes,,,3.2-3.5,,,,,,,,1,8/31/20,DD/JG,1.75,100/100,,,1,9/29/20,JG,"Slide: Tape, lens wipe, water, air. Chip: repeated taping + leica inspection","Looks great, no blocks or crosses.",,Yes,9/29/20,,,,0,0,Study 003 JM-DBiT 9_30_20,,,,,,,,,,8/27/2020,8/31/20,9/29/20,7,8,12,,
1,8/27/2020,7,10um-2-A2,Gen1,Ready for testing,1,Pass,Ready for testing,A2,10um-2,None,Clean,JG,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent,9.4,50.7,5.4,56.1,,2.5,,,,81,15,,v2.7 molds (circular well) with PDMS perimeter left on top of wafer,,Yes,,,3.2-3.5,,,,,,,,1,09/18/2020,DD,1.75,,,,1,10/16/20,JG,"Tape slide & chip, chip face down on slide",Has a potential merge outlet lanes 12 and 13. Otherwise don't see any blocks or crosses.,30,Yes,10/16/20,,12/13 potential merge,20,1,0,,,,,,,,,,,8/27/2020,09/18/2020,10/16/20,7,10,14,,
